Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
Suriname,2011-01-01,Developing,76.0,187.0,0,5.64,989.1263558,86.0,0,55.5,0,86.0,5.93,86.0,0.1,8318.97692,531589.0,3.5,3.4,0.704,12.5
Suriname,2010-01-01,Developing,73.0,19.0,0,5.26,99.08095375,86.0,0,54.8,0,96.0,5.81,96.0,0.5,833.31332,52613.0,3.5,3.4,0.7,12.3
Suriname,2009-01-01,Developing,70.0,196.0,0,5.13,885.0739766,87.0,0,54.1,0,85.0,6.14,87.0,0.6,7443.85178,52619.0,3.5,3.4,0.696,12.1
Suriname,2008-01-01,Developing,69.8,196.0,0,4.94,815.4355995,84.0,0,53.3,0,85.0,5.92,85.0,1.2,6858.163158,515148.0,3.5,3.4,0.691,11.9
Suriname,2007-01-01,Developing,69.5,22.0,0,4.72,685.0299083,84.0,0,52.6,0,84.0,5.92,84.0,0.8,5761.39536,5975.0,3.5,3.4,0.684,11.7
Suriname,2006-01-01,Developing,69.3,199.0,0,4.52,72.800168,84.0,0,51.8,0,84.0,6.22,84.0,0.6,527.92,5437.0,3.5,3.4,0.678,11.5
Suriname,2005-01-01,Developing,68.9,25.0,0,4.47,418.9206608,83.0,0,51.1,0,84.0,6.78,83.0,0.6,3595.8855,498946.0,3.5,3.4,0.672,11.3
Sweden,2015-01-01,Developed,82.4,53.0,0,4.602860787172012,0.0,67.0,22,59.5,0,98.0,5.9381895280235995,98.0,0.1,5585.25847,9799186.0,1.5,1.4,0.909,15.9
Sweden,2010-01-01,Developed,81.5,58.0,0,7.2,778.2477467,80.94046121593291,6,57.3,0,98.0,9.47,98.0,0.1,5276.25591,9378126.0,1.3,1.3,0.895,15.8
Sweden,2009-01-01,Developed,81.4,62.0,0,7.3,682.1070608,80.94046121593291,3,56.9,0,98.0,9.94,98.0,0.1,4627.592,9298515.0,1.3,1.3,0.898,15.8
Sweden,2005-01-01,Developed,85.0,66.0,0,6.5,599.0392403,80.94046121593291,13,55.3,0,98.0,9.6,98.0,0.1,4385.35315,929572.0,1.3,1.3,0.89,16.0
Switzerland,2015-01-01,Developed,83.4,49.0,0,4.602860787172012,0.0,80.94046121593291,35,57.4,0,97.0,5.9381895280235995,97.0,0.1,8989.8424,8282396.0,0.4,0.3,0.938,16.0
Switzerland,2003-01-01,Developed,85.0,72.0,0,10.82,842.2768087,80.94046121593291,574,52.3,0,95.0,1.93,93.0,0.1,4796.56497,73391.0,0.6,0.5,0.889,15.0
Syrian Arab Republic,2008-01-01,Developing,73.8,122.0,8,0.8,0.0,83.0,19,5.4,9,83.0,3.4,79.0,0.1,7483.158469138474,2325443.0,6.4,6.2,0.651,11.6
Syrian Arab Republic,2004-01-01,Developing,73.2,131.0,9,0.93,10.21129783,82.0,189,46.8,10,84.0,4.48,81.0,0.1,148.852738,1786638.0,6.5,6.3,0.61,10.6
Syrian Arab Republic,2003-01-01,Developing,73.0,134.0,9,1.29,94.75639211,81.0,801,46.0,11,85.0,5.12,83.0,0.1,1253.39143,17415266.0,6.6,6.4,0.599,10.3
Syrian Arab Republic,2000-01-01,Developing,72.6,136.0,10,1.41,81.7274712,79.0,146,43.9,12,86.0,4.92,84.0,0.1,1177.629268,1641848.0,6.8,6.6,0.588,10.0
Tajikistan,2015-01-01,Developing,69.7,161.0,10,4.602860787172012,0.0,96.0,3,4.7,11,96.0,5.9381895280235995,96.0,0.2,918.6771543,8548651.0,3.6,3.7,0.625,11.3
Tajikistan,2014-01-01,Developing,69.6,162.0,10,0.01,7.829008596,97.0,0,39.9,11,94.0,6.88,97.0,0.2,114.45919,8362745.0,3.6,3.7,0.622,11.3
Tajikistan,2013-01-01,Developing,69.3,163.0,10,0.01,1.0419164,96.0,1,39.0,11,97.0,6.75,96.0,0.2,14.214412,817789.0,3.6,3.7,0.617,11.2
Tajikistan,2012-01-01,Developing,68.8,164.0,10,0.01,71.50892145,94.0,16,38.2,12,96.0,6.39,94.0,0.2,954.725253,799562.0,3.6,3.7,0.613,11.1
Tajikistan,2011-01-01,Developing,68.1,166.0,10,0.32,51.9919227,96.0,1,37.4,12,97.0,5.98,96.0,0.2,834.5412953,7815949.0,3.7,3.7,0.608,11.1
Tajikistan,2010-01-01,Developing,67.3,171.0,10,0.32,43.34099958,93.0,0,36.6,12,95.0,6.4,93.0,0.2,738.3475227,764163.0,3.7,3.8,0.603,11.1
Tajikistan,2009-01-01,Developing,66.7,174.0,10,0.3,35.71613793,93.0,0,35.9,12,93.0,5.93,93.0,0.2,666.3458569,7472819.0,3.7,3.8,0.601,11.1
Tajikistan,2008-01-01,Developing,66.4,178.0,10,0.32,4.153362912,86.0,0,35.3,12,87.0,5.58,86.0,0.3,76.914128,739728.0,3.8,3.8,0.592,10.8
Tajikistan,2007-01-01,Developing,66.1,181.0,10,0.35,2.272404904,84.0,2,34.7,12,85.0,5.35,86.0,0.3,52.35956,7152385.0,3.8,3.8,0.586,10.9
Tajikistan,2006-01-01,Developing,65.9,183.0,10,0.38,2.626234903,88.0,3,34.1,12,76.0,5.7,83.0,0.3,44.2872665,7557.0,3.8,3.9,0.579,10.7
Tajikistan,2005-01-01,Developing,65.5,194.0,10,0.37,19.83672308,81.0,0,33.5,12,79.0,5.89,84.0,0.3,337.359236,6854176.0,3.8,3.9,0.572,10.6
Tajikistan,2004-01-01,Developing,65.9,177.0,11,0.38,2.093721752,81.0,4,33.0,13,82.0,5.7,86.0,0.3,39.281834,6712841.0,3.9,3.9,0.563,10.5
Tajikistan,2001-01-01,Developing,64.0,194.0,13,0.86,1.142003812,80.94046121593291,38,31.6,16,84.0,4.59,85.0,0.3,17.8159721,6327125.0,4.1,4.1,0.535,9.7
Tajikistan,2000-01-01,Developing,63.7,198.0,14,0.37,8.943006492,80.94046121593291,192,31.3,17,86.0,4.64,83.0,0.3,138.436633,621625.0,4.2,4.1,0.529,9.6
Thailand,2015-01-01,Developing,74.9,148.0,8,4.602860787172012,0.0,99.0,154,33.6,9,99.0,5.9381895280235995,99.0,0.1,5814.863134,686576.0,7.7,7.7,0.738,13.6
The former Yugoslav republic of Macedonia,2015-01-01,Developing,75.7,12.0,0,4.602860787172012,0.0,92.0,1,6.3,0,92.0,5.9381895280235995,91.0,0.1,7483.158469138474,12753375.120052494,2.1,2.1,0.746,12.9
The former Yugoslav republic of Macedonia,2014-01-01,Developing,75.5,12.0,0,1.13,0.0,97.0,116,59.7,0,96.0,6.48,95.0,0.1,7483.158469138474,12753375.120052494,2.2,2.2,0.743,12.9
The former Yugoslav republic of Macedonia,2013-01-01,Developing,75.3,14.0,0,1.03,0.0,97.0,4,59.1,0,98.0,6.7,98.0,0.1,7483.158469138474,12753375.120052494,2.2,2.2,0.741,12.9
The former Yugoslav republic of Macedonia,2012-01-01,Developing,75.1,15.0,0,1.23,0.0,98.0,7,58.5,0,97.0,6.76,95.0,0.1,7483.158469138474,12753375.120052494,2.2,2.2,0.739,12.9
The former Yugoslav republic of Macedonia,2011-01-01,Developing,74.9,17.0,0,1.16,0.0,96.0,701,57.9,0,97.0,6.61,96.0,0.1,7483.158469138474,12753375.120052494,2.2,2.3,0.735,12.9
The former Yugoslav republic of Macedonia,2009-01-01,Developing,74.4,111.0,0,1.77,0.0,95.0,5,56.9,0,96.0,6.74,96.0,0.1,7483.158469138474,12753375.120052494,2.3,2.4,0.73,13.0
The former Yugoslav republic of Macedonia,2008-01-01,Developing,74.2,111.0,0,1.72,0.0,97.0,27,56.4,0,96.0,6.85,95.0,0.1,7483.158469138474,12753375.120052494,2.4,2.4,0.714,12.2
The former Yugoslav republic of Macedonia,2007-01-01,Developing,73.5,12.0,0,1.75,0.0,96.0,1,55.9,0,96.0,6.9,95.0,0.1,7483.158469138474,12753375.120052494,2.4,2.5,0.709,12.2
The former Yugoslav republic of Macedonia,2006-01-01,Developing,73.7,122.0,0,1.74,0.0,89.0,3,55.4,0,92.0,7.61,93.0,0.1,7483.158469138474,12753375.120052494,2.5,2.5,0.703,12.1
Timor-Leste,2015-01-01,Developing,68.3,152.0,2,4.602860787172012,0.0,76.0,43,17.4,2,75.0,5.9381895280235995,76.0,0.1,1161.76935,124977.0,1.9,11.1,0.603,12.5
Timor-Leste,2014-01-01,Developing,68.0,155.0,2,0.01,28.14578503,77.0,47,17.0,2,76.0,1.48,77.0,0.1,1153.51578,1212814.0,1.9,11.1,0.612,12.5
Timor-Leste,2013-01-01,Developing,67.7,158.0,2,0.01,3.379874844,82.0,4,16.6,2,82.0,1.29,82.0,0.1,117.765674,1184366.0,11.1,11.2,0.62,12.5
Timor-Leste,2012-01-01,Developing,67.4,159.0,2,0.01,30.17998548,83.0,16,16.2,2,83.0,1.1,83.0,0.1,1117.77724,115676.0,11.2,11.3,0.618,12.5
Timor-Leste,2011-01-01,Developing,67.2,161.0,2,0.5,2.726570602,67.0,763,15.8,3,66.0,0.76,67.0,0.1,114.56179,1131523.0,11.3,11.4,0.607,12.5
Timor-Leste,2010-01-01,Developing,66.9,163.0,2,0.1,38.58376645,72.0,50,15.5,3,72.0,0.92,72.0,0.1,849.8626972,119591.0,11.5,11.5,0.599,12.4
Timor-Leste,2009-01-01,Developing,66.6,165.0,2,0.09,36.199487,72.0,10,15.1,3,78.0,1.2,72.0,0.1,757.3114436,19221.0,11.6,11.6,0.599,12.1
Timor-Leste,2008-01-01,Developing,66.2,168.0,2,0.06,36.69198927,79.0,0,14.7,3,79.0,0.74,79.0,0.1,643.71911,17811.0,11.7,11.7,0.566,11.7
Timor-Leste,2006-01-01,Developing,64.9,186.0,2,0.04,28.12560496,80.94046121593291,90,13.9,3,62.0,0.65,63.0,0.1,441.53226,148621.0,11.9,11.9,0.511,11.0
Timor-Leste,2005-01-01,Developing,63.7,26.0,3,0.36,7.127144699,80.94046121593291,203,13.5,3,55.0,1.5,55.0,0.1,478.331859,126484.0,12.0,11.9,0.492,10.6
Timor-Leste,2004-01-01,Developing,62.3,229.0,3,0.38,8.415788935,80.94046121593291,41,13.2,3,57.0,1.31,57.0,0.1,467.5438297,996698.0,12.0,12.0,0.484,10.2
Timor-Leste,2003-01-01,Developing,61.0,25.0,3,0.44,46.3913277,80.94046121593291,94,12.9,4,55.0,2.48,55.0,0.1,471.4565823,96852.0,12.1,12.1,0.485,9.8
Timor-Leste,2001-01-01,Developing,59.4,269.0,3,0.5,6.556583478,80.94046121593291,0,12.3,4,82.55018842069202,3.75,82.32408359027065,0.1,56.4249869,892531.0,12.1,12.2,0.47,9.8
Togo,2015-01-01,Developing,59.9,287.0,13,4.602860787172012,0.0,88.0,20,24.3,20,88.0,5.9381895280235995,88.0,1.0,551.138346,741682.0,6.5,6.2,0.484,12.0
Togo,2014-01-01,Developing,59.7,285.0,13,0.01,4.877350139,87.0,577,23.7,20,85.0,5.25,87.0,1.0,62.1318489,7228915.0,6.6,6.4,0.475,12.0
Togo,2013-01-01,Developing,59.4,287.0,14,0.01,48.73047089,84.0,564,23.1,20,84.0,5.12,84.0,1.5,579.43485,742948.0,6.8,6.6,0.47,12.0
Togo,2012-01-01,Developing,58.9,294.0,14,0.01,41.60027954,84.0,238,22.6,21,84.0,5.11,84.0,1.7,563.6894247,6859482.0,7.0,6.8,0.464,12.0
Tonga,2013-01-01,Developing,73.2,137.0,0,0.01,584.9449886,82.0,0,74.3,0,84.0,4.98,82.0,0.1,4266.557174,15328.0,0.1,0.1,0.718,14.3
Tonga,2012-01-01,Developing,73.0,138.0,0,0.01,63.80294988,77.0,0,73.8,0,79.0,4.51,77.0,0.1,451.542462,14951.0,0.1,0.1,0.717,14.4
Tonga,2011-01-01,Developing,72.9,14.0,0,0.96,7.033980828,82.0,0,73.3,0,84.0,4.6,82.0,0.1,445.18866,14577.0,0.1,0.1,0.712,14.4
Tonga,2010-01-01,Developing,72.8,142.0,0,1.24,471.8307668,82.0,0,72.7,0,84.0,4.59,82.0,0.1,3547.59975,14137.0,0.1,0.1,0.707,14.4
Tonga,2009-01-01,Developing,72.5,147.0,0,1.08,4.783805563,84.0,0,72.1,0,86.0,4.67,84.0,0.1,37.846563,1364.0,0.1,0.1,0.703,14.5
Tonga,2008-01-01,Developing,72.6,145.0,0,1.1,569.6255035,84.0,0,71.5,0,88.0,5.13,86.0,0.1,3392.64743,135.0,0.1,0.1,0.698,14.5
Tonga,2007-01-01,Developing,72.5,146.0,0,2.05,568.8692813,87.0,0,7.8,0,88.0,5.82,87.0,0.1,2932.315883,12357.0,0.1,0.1,0.698,14.5
Tonga,2006-01-01,Developing,72.4,148.0,0,1.79,503.5881956,89.0,0,7.1,0,89.0,5.61,88.0,0.1,2892.522663,11689.0,0.1,0.1,0.695,14.6
Tonga,2002-01-01,Developing,71.9,155.0,0,1.51,310.8203382,88.0,0,67.0,0,85.0,5.3,84.0,0.1,1842.44421,99184.0,0.1,0.1,0.679,13.5
Tonga,2001-01-01,Developing,71.8,157.0,0,1.35,330.1007394,91.0,4,66.2,0,91.0,5.66,89.0,0.1,1837.977391,98611.0,0.1,0.1,0.674,13.2
Tonga,2000-01-01,Developing,71.6,158.0,0,1.24,40.49128897,93.0,0,65.5,0,91.0,4.75,91.0,0.1,263.27236,9882.0,0.1,0.1,0.676,13.7
Trinidad and Tobago,2013-01-01,Developing,71.0,172.0,0,6.71,167.2657906,92.0,0,45.0,0,94.0,5.98,92.0,0.3,1967.83283,1348248.0,5.8,6.0,0.773,12.7
Trinidad and Tobago,2006-01-01,Developing,69.6,188.0,0,6.35,103.3710689,89.0,0,38.4,0,89.0,4.49,92.0,0.6,1495.96337,133144.0,6.2,6.6,0.751,12.3
Trinidad and Tobago,2004-01-01,Developing,69.4,19.0,0,5.82,11.85100131,94.0,0,36.8,0,94.0,5.22,94.0,1.0,129.51914,129535.0,6.3,6.8,0.736,12.2
Trinidad and Tobago,2003-01-01,Developing,69.3,191.0,0,5.53,78.72216127,76.0,0,36.0,1,91.0,5.13,91.0,0.5,884.518666,128452.0,6.4,6.9,0.729,12.0
Trinidad and Tobago,2001-01-01,Developing,69.1,194.0,0,4.55,516.7112481,80.94046121593291,0,34.4,1,91.0,4.4,91.0,1.2,6935.721451,127238.0,6.6,7.1,0.715,11.8
Tunisia,2015-01-01,Developing,75.3,1.0,3,4.602860787172012,0.0,98.0,16,61.2,3,98.0,5.9381895280235995,98.0,0.1,3828.91589,11273661.0,6.5,6.4,0.723,14.6
Tunisia,2014-01-01,Developing,75.1,12.0,3,1.39,604.8701316,98.0,15,6.2,3,98.0,7.0,98.0,0.1,4271.68172,1114398.0,6.5,6.4,0.722,14.7
Tunisia,2013-01-01,Developing,74.9,13.0,3,1.29,594.6453102,98.0,16,59.3,3,98.0,7.26,98.0,0.1,4199.47253,1114558.0,6.4,6.3,0.72,14.7
Tunisia,2012-01-01,Developing,74.9,13.0,3,1.3,585.8776761,97.0,48,58.3,3,97.0,7.18,97.0,0.1,4137.55421,1886668.0,6.4,6.3,0.717,14.6
Tunisia,2011-01-01,Developing,74.8,13.0,3,1.29,623.2120325,98.0,11,57.4,3,98.0,7.15,98.0,0.1,4256.91279,1761467.0,6.4,6.3,0.714,14.5
Tunisia,2010-01-01,Developing,74.8,12.0,3,1.28,64.85616718,98.0,1,56.5,3,98.0,6.54,98.0,0.1,414.15177,1639931.0,6.3,6.3,0.71,14.4
Tunisia,2009-01-01,Developing,74.7,12.0,3,1.4,585.6307861,99.0,1,55.6,3,99.0,6.18,99.0,0.1,4129.977335,1521834.0,6.3,6.3,0.706,14.4
Tunisia,2008-01-01,Developing,74.7,12.0,3,1.37,53.08451654,99.0,2,54.7,3,99.0,5.63,99.0,0.1,431.9326,147336.0,6.3,6.3,0.701,14.3
Tunisia,2007-01-01,Developing,74.6,12.0,3,1.24,469.6282925,98.0,4,53.9,4,98.0,5.64,98.0,0.1,3778.184171,129887.0,6.3,6.3,0.695,14.3
Tunisia,2006-01-01,Developing,74.4,12.0,3,1.46,420.1153538,99.0,3,53.1,4,99.0,5.64,99.0,0.1,3371.71231,1196136.0,6.3,6.3,0.689,14.2
Tunisia,2005-01-01,Developing,74.2,14.0,3,1.37,379.5139945,97.0,15,52.2,4,98.0,5.57,98.0,0.1,3194.562243,112482.0,6.4,6.3,0.683,13.9
Tunisia,2004-01-01,Developing,74.0,15.0,3,1.36,379.7659054,96.0,1,51.4,4,97.0,5.63,97.0,0.1,3112.83529,11761.0,6.4,6.3,0.673,13.6
Tunisia,2003-01-01,Developing,73.7,17.0,4,1.34,321.7694175,92.0,22,5.6,4,95.0,5.36,95.0,0.1,2761.969249,9939678.0,6.4,6.3,0.667,13.5
Tunisia,2002-01-01,Developing,73.5,19.0,4,1.17,262.8184944,93.0,98,49.7,5,96.0,5.32,96.0,0.1,2346.5937,9864326.0,6.5,6.4,0.662,13.3
Tunisia,2001-01-01,Developing,73.2,11.0,4,1.19,257.2878697,94.0,231,48.9,5,98.0,5.29,98.0,0.1,2254.933126,978571.0,6.5,6.4,0.654,13.1
Tunisia,2000-01-01,Developing,72.9,112.0,4,1.21,264.7842196,94.0,47,48.1,5,97.0,5.4,97.0,0.1,2213.91488,9699197.0,6.6,6.5,0.646,12.8
Turkey,2014-01-01,Developing,75.5,17.0,16,1.45,181.9083783,96.0,565,65.3,19,96.0,5.41,96.0,0.1,12127.22522,773628.0,4.9,4.7,0.759,14.5
Turkey,2008-01-01,Developing,73.5,121.0,25,1.39,22.67271848,92.0,0,6.2,29,96.0,6.7,96.0,0.1,185.68975,74432.0,5.0,4.8,0.705,12.5
Turkmenistan,2015-01-01,Developing,66.3,215.0,6,4.602860787172012,0.0,99.0,0,48.6,7,99.0,5.9381895280235995,99.0,0.1,6432.668768,5565284.0,3.3,3.3,0.688,10.8
Turkmenistan,2014-01-01,Developing,66.0,217.0,7,2.9,691.1333535,97.0,0,47.7,8,98.0,2.7,98.0,0.1,7962.365824,5466241.0,3.3,3.3,0.683,10.8
Turkmenistan,2013-01-01,Developing,65.4,228.0,7,2.93,63.7481117,98.0,0,46.7,8,98.0,2.12,98.0,0.1,734.42525,5366277.0,3.2,3.3,0.678,10.7
Turkmenistan,2012-01-01,Developing,65.6,22.0,7,2.75,579.4128244,98.0,0,45.9,8,98.0,1.96,97.0,0.1,6675.262954,5267839.0,3.2,3.3,0.672,10.7
Turkmenistan,2011-01-01,Developing,65.6,217.0,7,2.55,490.4181326,97.0,0,45.0,8,97.0,1.98,97.0,0.1,5649.978486,517461.0,3.2,3.3,0.665,10.6
Ukraine,2009-01-01,Developing,69.2,231.0,5,8.71,324.5491348,66.0,0,58.0,6,74.0,7.8,71.0,0.3,2545.48341,46533.0,2.5,2.6,0.734,14.9
Ukraine,2004-01-01,Developing,67.4,267.0,5,6.79,180.3537859,98.0,146,56.1,6,99.0,6.61,99.0,1.0,1367.352433,474516.0,2.7,2.8,0.7,14.6
Ukraine,2003-01-01,Developing,67.6,256.0,6,5.92,21.22386354,77.0,411,55.7,6,99.0,6.93,97.0,0.9,148.522488,4781295.0,2.8,2.9,0.691,14.3
United Arab Emirates,2015-01-01,Developing,77.1,75.0,1,4.602860787172012,0.0,99.0,347,64.2,1,99.0,5.9381895280235995,99.0,0.1,3911.74689,12753375.120052494,5.3,5.1,0.836,13.3
United Arab Emirates,2013-01-01,Developing,76.7,78.0,1,1.82,377.2009132,98.0,0,6.5,1,98.0,3.49,98.0,0.1,4335.64268,12753375.120052494,5.2,5.0,0.829,13.3
United Arab Emirates,2011-01-01,Developing,76.3,81.0,1,1.73,387.774991,95.0,0,57.1,1,95.0,3.7,95.0,0.1,4462.3129,12753375.120052494,5.1,4.9,0.824,13.3
United Arab Emirates,2010-01-01,Developing,76.2,82.0,1,1.69,308.0660742,94.0,87,55.8,1,94.0,3.93,94.0,0.1,3549.14832,12753375.120052494,5.1,4.9,0.826,13.3
United Arab Emirates,2009-01-01,Developing,76.0,84.0,1,1.73,292.4022672,93.0,0,55.1,1,94.0,4.5,93.0,0.1,3372.57517,12753375.120052494,5.1,4.9,0.831,13.2
United Arab Emirates,2003-01-01,Developing,74.9,98.0,1,1.74,277.1818332,92.0,42,56.8,1,94.0,2.65,94.0,0.1,3323.52318,12753375.120052494,5.2,5.0,0.808,12.3
United Arab Emirates,2001-01-01,Developing,74.5,14.0,1,1.67,243.7539129,92.0,30,55.0,1,94.0,2.48,94.0,0.1,3161.52935,12753375.120052494,5.3,5.1,0.798,12.0
United Arab Emirates,2000-01-01,Developing,74.2,17.0,1,1.64,262.9589578,92.0,69,54.1,1,94.0,2.38,94.0,0.1,3371.26869,12753375.120052494,5.4,5.1,0.791,11.8
United Kingdom of Great Britain and Northern Ireland,2015-01-01,Developed,81.2,69.0,3,10.66,0.0,80.94046121593291,91,66.6,4,96.0,5.9381895280235995,96.0,0.1,7483.158469138474,12753375.120052494,0.8,0.6,0.6275510645976182,11.992792792792793
United Kingdom of Great Britain and Northern Ireland,2014-01-01,Developed,81.0,71.0,3,10.37,0.0,80.94046121593291,133,66.0,4,95.0,9.12,95.0,0.1,7483.158469138474,12753375.120052494,0.8,0.5,0.6275510645976182,11.992792792792793
United Kingdom of Great Britain and Northern Ireland,2010-01-01,Developed,82.0,77.0,3,10.88,0.0,80.94046121593291,443,63.6,4,94.0,9.51,94.0,0.1,7483.158469138474,12753375.120052494,0.8,0.5,0.6275510645976182,11.992792792792793
United Kingdom of Great Britain and Northern Ireland,2006-01-01,Developed,79.3,82.0,4,11.61,0.0,80.94046121593291,764,61.3,4,92.0,8.36,92.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793
United Kingdom of Great Britain and Northern Ireland,2005-01-01,Developed,79.0,82.0,4,12.05,0.0,80.94046121593291,79,6.7,4,91.0,8.24,91.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793
United Kingdom of Great Britain and Northern Ireland,2004-01-01,Developed,78.8,83.0,4,12.22,0.0,80.94046121593291,189,6.1,4,92.0,7.98,92.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793
United Kingdom of Great Britain and Northern Ireland,2003-01-01,Developed,78.3,86.0,4,11.85,0.0,80.94046121593291,460,59.5,4,91.0,7.81,91.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793
United Kingdom of Great Britain and Northern Ireland,2002-01-01,Developed,78.2,87.0,4,11.44,0.0,80.94046121593291,314,58.8,4,91.0,7.57,91.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793
United Kingdom of Great Britain and Northern Ireland,2001-01-01,Developed,78.0,88.0,4,10.91,0.0,80.94046121593291,73,58.2,4,91.0,7.31,91.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793
United Kingdom of Great Britain and Northern Ireland,2000-01-01,Developed,77.8,89.0,4,10.59,0.0,80.94046121593291,104,57.5,5,91.0,6.94,91.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793
United States of America,2015-01-01,Developed,79.3,13.0,23,4.602860787172012,0.0,92.0,188,69.6,26,93.0,5.9381895280235995,95.0,0.1,7483.158469138474,12753375.120052494,0.8,0.6,0.6275510645976182,11.992792792792793
Uruguay,2015-01-01,Developing,77.0,116.0,0,4.602860787172012,0.0,95.0,0,64.0,0,95.0,5.9381895280235995,95.0,0.1,15524.84247,3431552.0,1.5,1.4,0.794,15.5
Uruguay,2014-01-01,Developing,76.8,117.0,0,6.03,463.6397821,95.0,0,63.4,0,95.0,8.58,95.0,0.1,16737.89827,3419546.0,1.5,1.4,0.791,15.5
Uruguay,2013-01-01,Developing,76.8,117.0,0,5.82,482.8039445,94.0,0,62.9,0,94.0,8.68,94.0,0.1,16881.2568,3485.0,1.5,1.4,0.788,15.5
Uruguay,2012-01-01,Developing,76.5,118.0,0,5.77,339.7190493,95.0,0,62.3,0,95.0,8.74,95.0,0.1,1592.6819,3396777.0,1.5,1.5,0.784,15.5
Uruguay,2011-01-01,Developing,77.0,111.0,0,5.97,417.9117441,95.0,0,61.8,1,95.0,8.55,95.0,0.1,14166.4998,3385624.0,1.5,1.5,0.78,15.5
Uruguay,2008-01-01,Developing,76.4,119.0,1,6.76,24.73142261,94.0,0,6.1,1,94.0,8.17,94.0,0.1,962.312164,335824.0,1.6,1.5,0.77,15.7
Uruguay,2007-01-01,Developing,75.4,124.0,1,6.67,14.47305874,94.0,0,59.5,1,94.0,8.23,94.0,0.1,79.69746,3339741.0,1.6,1.5,0.76,15.3
Uruguay,2005-01-01,Developing,75.7,123.0,1,6.35,152.5448405,96.0,0,58.3,1,96.0,11.15,96.0,0.1,522.951116,3325612.0,1.6,1.6,0.753,15.5
Uruguay,2004-01-01,Developing,75.4,122.0,1,5.66,882.356362,94.0,0,57.7,1,95.0,11.59,94.0,0.1,4117.38853,332496.0,1.7,1.6,0.75,15.5
Uruguay,2003-01-01,Developing,75.4,121.0,1,5.11,160.8400141,91.0,0,57.0,1,91.0,6.52,91.0,0.1,3622.52284,3325637.0,1.7,1.6,0.747,15.0
Uruguay,2002-01-01,Developing,75.4,124.0,1,5.86,27.46880965,95.0,0,56.3,1,93.0,7.18,95.0,0.1,488.768855,3327773.0,1.7,1.7,0.746,14.7
Uruguay,2001-01-01,Developing,75.2,123.0,1,6.48,421.4804282,94.0,0,55.7,1,94.0,7.46,94.0,0.1,6281.37747,332713.0,1.8,1.7,0.742,14.2
Uzbekistan,2015-01-01,Developing,69.4,184.0,15,4.602860787172012,0.0,99.0,22,44.7,17,99.0,5.9381895280235995,99.0,0.1,2137.576852,312989.0,3.0,3.1,0.697,12.1
Uzbekistan,2014-01-01,Developing,69.2,184.0,16,0.01,0.442802404,99.0,8,43.9,18,99.0,5.84,99.0,0.1,25.448414,37577.0,3.0,3.1,0.69,12.1
Uzbekistan,2013-01-01,Developing,69.1,185.0,17,0.01,19.1624696,99.0,0,43.0,19,99.0,6.32,99.0,0.1,197.551233,32432.0,3.0,3.1,0.681,12.0
Uzbekistan,2012-01-01,Developing,68.8,184.0,18,0.01,16.71406295,99.0,0,42.2,21,99.0,6.49,99.0,0.1,174.468298,297745.0,3.0,3.1,0.673,12.0
Uzbekistan,2011-01-01,Developing,68.5,183.0,19,2.83,140.6905284,99.0,476,41.4,22,99.0,5.65,99.0,0.1,1564.966945,293394.0,3.0,3.1,0.664,12.0
Uzbekistan,2010-01-01,Developing,68.3,183.0,20,2.73,119.4571154,99.0,117,4.7,23,99.0,5.34,99.0,0.2,1377.8214,285624.0,3.0,3.1,0.657,11.9
Uzbekistan,2009-01-01,Developing,68.0,183.0,21,2.56,92.81479759,98.0,0,4.0,24,99.0,6.31,98.0,0.2,1213.265328,277674.0,3.1,3.1,0.651,11.8
Uzbekistan,2008-01-01,Developing,67.9,184.0,22,2.36,13.89021225,91.0,2,39.3,25,98.0,5.92,98.0,0.3,182.28625,27328.0,3.1,3.1,0.644,11.9
Uzbekistan,2007-01-01,Developing,67.8,184.0,22,2.15,9.290983645,99.0,863,38.7,26,98.0,5.81,96.0,0.3,83.476942,26868.0,3.1,3.1,0.631,11.8
Uzbekistan,2006-01-01,Developing,67.6,185.0,23,1.96,77.27092119,98.0,823,38.1,27,94.0,5.49,96.0,0.4,654.2838373,2648825.0,3.2,3.2,0.626,11.8
Uzbekistan,2005-01-01,Developing,67.3,192.0,24,1.78,40.13342094,99.0,737,37.5,28,99.0,5.11,99.0,0.3,546.776852,26167.0,3.2,3.2,0.62,11.7
